,PDF Name,County,co_fips,State,FIPS,T1,T2,pie_classes,TC,AG,TURF,IMP,WT,OT,OT4C,TOT,lu_pct_tc,lu_pct_ag,lu_pct_tg,lu_pct_imp,lu_pct_wt,lu_pct_ot,lu_pct_ot4c,FORE,TCIS,TCTG,TCOT,tc_pct_fore,tc_pct_tcis,tc_pct_tctg,tc_pct_tcot,pdev_tc,dev_tc,tc_gain,tc_pdev,tc_dev,tc_loss,tc_net,tc_net verbiage,GEOID,County Name,BaseCountyName,countycityCamel,ConditionalCounty,countycity,Carbon Sequestration (tons),Carbon Sequestration (tons Custom),Carbon Sequestration ($),,Carbon Sequestration ($Custom),AvoidedRunoff (gall),AvoidedRunoff (Gal Custom),Avoided Runoff ($),Avoided Runoff ($ Millions),Avoided Runoff (rounded$),Avoided Runoff ($Custom),Total Air (lbs),Total Air ($), Total Air (lbs custom) ,Total Air ($Custom),AB mil plus,AB sub mil,AB format if,Annual Benefits ($Custom),map_path,ContactAddress,URL,ContactText,LinkText,base_URL_spacescommas,Download_URL,Download_HTML
65,"Tree Cover Fact Sheet Falls Church, VA 2014-2018.pdf",Falls Church,fall_51610,VA,51610,2014,2018,4class,536,0,185,573,0,16,16,"1,310",40.9,0,14.1,43.7,0,1.2,1.2,14,122,383,17,2.7,22.8,71.4,3.1,1,2,3,2,6,7,-5,Net Loss,51610,Falls Church,Falls Church,City,,city,636,640,"$119,569 ",$0.1  million,$0.1  million,8653611, 8.7 million gallons ,"$77,329 ",$0.1 million,77400,"$77,400 ",36572.68791,285521.5876,"36,573","$285,522",$0.5 Million,"$482,000 ","$482,000 ","$482,000 ",folder/fall_51610_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Falls Church, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Falls%20Church%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Falls%20Church%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
66,"Tree Cover Fact Sheet Fauquier County, VA 2014-2018.pdf",Fauquier,fauq_51061,VA,51061,2014,2018,6class,"224,782","148,996","13,915","11,278","3,682","11,397","164,074","414,050",54.3,36,3.4,2.7,0.9,2.8,39.7,"200,538","1,494","10,783","11,967",89.2,0.7,4.8,5.3,59,39,99,320,171,491,-392,Net Loss,51061,Fauquier County,Fauquier,County,County,county,"266,529","267,000","$50,107,395 ",$50.1  million,$50.1  million,69852109, 69.9 million gallons ,"$624,198 ",$0.6 million,624200,"$624,200 ",13031787.42,1344371.036,13.0 Million,$1.3 Million,$52.1 Million,"$52,076,000 ",$52.1 Million,$52.1 Million,folder/fauq_51061_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Fauquier County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Fauquier%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Fauquier%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
67,"Tree Cover Fact Sheet Fluvanna County, VA 2014-2018.pdf",Fluvanna,fluv_51065,VA,51065,2014,2018,6class,"129,231","26,578","4,125","3,694",184,"20,092","46,854","183,904",70.3,14.5,2.2,2,0.1,10.9,25.5,"121,673",536,"4,649","2,373",94.2,0.4,3.6,1.8,19,10,29,677,124,801,-771,Net Loss,51065,Fluvanna County,Fluvanna,County,County,county,"153,232","154,000","$28,807,540 ",$28.8  million,$28.8  million,35394178, 35.4 million gallons ,"$316,282 ",$0.3 million,316300,"$316,300 ",8393844.897,789150.7725,8.4 Million,"$789,151",$29.9 Million,"$29,913,000 ",$29.9 Million,$29.9 Million,folder/fluv_51065_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Fluvanna County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Fluvanna%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Fluvanna%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
68,"Tree Cover Fact Sheet Franklin County, PA 2013-2017.pdf",Franklin,fran_42055,PA,42055,2013,2017,6class,"220,376","207,116","23,727","22,432","1,516","17,680","226,311","492,846",44.7,42,4.8,4.6,0.3,3.6,45.9,"198,510","1,255","10,185","10,426",90.1,0.6,4.6,4.7,116,9,125,429,189,617,-493,Net Loss,42055,Franklin County,Franklin,County,County,county,"217,605","218,000","$40,909,749 ",$40.9  million,$40.9  million,255916799, 255.9 million gallons ,"$2,286,873 ",$2.3 million,2286900,$2.3 million,12998754.29,3536716.068,13.0 Million,$3.5 Million,$46.7 Million,"$46,733,000 ",$46.7 Million,$46.7 Million,folder/fran_42055_hexmap.PNG,c-jobrockm@pa.gov,https://www.dcnr.pa.gov/Communities/CommunityTreeManagement/Pages/default.aspx,Ned Brockmeyer,Pennsylvania Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Franklin County, PA 2013-2017.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Franklin%20County%2C%20PA%202013-2017.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Franklin%20County%2C%20PA%202013-2017.pdf>Download Fact Sheet</a>
69,"Tree Cover Fact Sheet Frederick County, MD 2013-2018.pdf",Frederick,fred_24021,MD,24021,2013,2018,6class,"181,709","175,408","22,492","26,888","1,396","15,327","192,130","423,219",42.9,41.4,5.3,6.4,0.3,3.6,45.3,"147,005","3,656","18,704","12,345",80.9,2,10.3,6.8,201,64,265,517,201,718,-453,Net Loss,24021,Frederick County,Frederick,County,County,county,"237,516","238,000","$44,653,020 ",$44.7  million,$44.7  million,300703864, 300.7 million gallons ,"$2,687,090 ",$2.7 million,2687100,$2.7 million,12073138.22,5030015.662,12.1 Million,$5.0 Million,$52.4 Million,"$52,370,000 ",$52.4 Million,$52.4 Million,folder/fred_24021_hexmap.PNG,,https://dnr.maryland.gov/forests/pages/urban-community.aspx,,Maryland Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Frederick County, MD 2013-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Frederick%20County%2C%20MD%202013-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Frederick%20County%2C%20MD%202013-2018.pdf>Download Fact Sheet</a>
70,"Tree Cover Fact Sheet Frederick County, VA 2014-2018.pdf",Frederick,fred_51069,VA,51069,2014,2018,6class,"159,626","70,170","10,956","12,770",122,"10,955","81,247","264,598",60.3,26.5,4.1,4.8,0,4.1,30.6,"146,570","1,258","7,126","4,672",91.8,0.8,4.5,2.9,61,31,92,413,303,716,-625,Net Loss,51069,Frederick County,Frederick,County,County,county,"189,272","190,000","$35,583,162 ",$35.6  million,$35.6  million,176745779, 176.7 million gallons ,"$1,579,400 ",$1.6 million,1579400,$1.6 million,8609725.687,1708137.36,8.6 Million,$1.7 Million,$38.9 Million,"$38,871,000 ",$38.9 Million,$38.9 Million,folder/fred_51069_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Frederick County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Frederick%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Frederick%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
71,"Tree Cover Fact Sheet Fredericksburg, VA 2014-2018.pdf",Fredericksburg,fred_51630,VA,51630,2014,2018,4class,"2,690",197,"1,050","2,173",3,576,776,"6,690",40.2,3,15.7,32.5,0,8.6,11.6,"1,624",88,822,156,60.4,3.3,30.5,5.8,7,6,13,24,19,43,-30,Net Loss,51630,Fredericksburg,Fredericksburg,City,,city,"3,190","4,000","$599,698 ",$0.6  million,$0.6  million,30521778, 30.5 million gallons ,"$272,743 ",$0.3 million,272800,"$272,800 ",165011.9017,301886.6726,"165,012","$301,887",$1.2 Million,"$1,174,000 ",$1.2 Million,$1.2 Million,folder/fred_51630_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Fredericksburg, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Fredericksburg%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Fredericksburg%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
72,"Tree Cover Fact Sheet Fulton County, PA 2013-2017.pdf",Fulton,fult_42057,PA,42057,2013,2017,6class,"193,418","63,887","4,366","4,691",367,"12,582","76,836","279,313",69.2,22.9,1.6,1.7,0.1,4.5,27.5,"185,972",686,"2,348","4,413",96.2,0.4,1.2,2.3,37,7,44,155,81,236,-193,Net Loss,42057,Fulton County,Fulton,County,County,county,"190,986","191,000","$35,905,382 ",$35.9  million,$35.9  million,103694571, 103.7 million gallons ,"$926,615 ",$0.9 million,926700,"$926,700 ",11602070.17,1384614.867,11.6 Million,$1.4 Million,$38.2 Million,"$38,217,000 ",$38.2 Million,$38.2 Million,folder/fult_42057_hexmap.PNG,c-jobrockm@pa.gov,https://www.dcnr.pa.gov/Communities/CommunityTreeManagement/Pages/default.aspx,Ned Brockmeyer,Pennsylvania Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Fulton County, PA 2013-2017.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Fulton%20County%2C%20PA%202013-2017.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Fulton%20County%2C%20PA%202013-2017.pdf>Download Fact Sheet</a>
73,"Tree Cover Fact Sheet Garrett County, MD 2013-2018.pdf",Garrett,garr_24023,MD,24023,2013,2018,6class,"305,242","65,369","8,642","7,164","2,422","25,526","93,316","414,364",73.7,15.8,2.1,1.7,0.6,6.2,22.6,"292,797","1,578","6,649","4,219",95.9,0.5,2.2,1.4,26,12,38,220,156,377,-339,Net Loss,24023,Garrett County,Garrett,County,County,county,"398,990","399,000","$75,010,161 ",$75.0  million,$75.0  million,70387366, 70.4 million gallons ,"$628,982 ",$0.6 million,629000,"$629,000 ",16910113.8,758559.7343,16.9 Million,"$758,560",$76.4 Million,"$76,398,000 ",$76.4 Million,$76.4 Million,folder/garr_24023_hexmap.PNG,,https://dnr.maryland.gov/forests/pages/urban-community.aspx,,Maryland Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Garrett County, MD 2013-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Garrett%20County%2C%20MD%202013-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Garrett%20County%2C%20MD%202013-2018.pdf>Download Fact Sheet</a>
74,"Tree Cover Fact Sheet Giles County, VA 2014-2018.pdf",Giles,gile_51071,VA,51071,2014,2018,6class,"186,076","28,218","4,158","3,891",43,"6,455","34,716","228,840",81.3,12.3,1.8,1.7,0,2.8,15.1,"180,011",892,"2,183","2,990",96.7,0.5,1.2,1.6,13,2,15,178,30,208,-193,Net Loss,51071,Giles County,Giles,County,County,county,"220,635","221,000","$41,479,338 ",$41.5  million,$41.5  million,51445616, 51.4 million gallons ,"$459,718 ",$0.5 million,459800,"$459,800 ",8374175.54,763500.0772,8.4 Million,"$763,500",$42.7 Million,"$42,703,000 ",$42.7 Million,$42.7 Million,folder/gile_51071_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Giles County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Giles%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Giles%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
75,"Tree Cover Fact Sheet Gloucester County, VA 2014-2018.pdf",Gloucester,glou_51073,VA,51073,2014,2018,6class,"95,297","15,180","6,708","4,818","6,738","8,703","30,621","137,444",69.3,11,4.9,3.5,4.9,6.3,22.2,"87,023",978,"5,930","1,366",91.3,1,6.2,1.4,23,11,35,144,107,252,-217,Net Loss,51073,Gloucester County,Gloucester,County,County,county,"112,995","113,000","$21,243,122 ",$21.2  million,$21.2  million,73828032, 73.8 million gallons ,"$659,727 ",$0.7 million,659800,"$659,800 ",8366425.138,1651388.192,8.4 Million,$1.7 Million,$23.6 Million,"$23,554,000 ",$23.6 Million,$23.6 Million,folder/glou_51073_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Gloucester County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Gloucester%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Gloucester%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
76,"Tree Cover Fact Sheet Goochland County, VA 2014-2018.pdf",Goochland,gooc_51075,VA,51075,2014,2018,6class,"119,858","29,741","5,821","5,219",558,"19,342","49,642","180,541",66.4,16.5,3.2,2.9,0.3,10.7,27.5,"111,096",866,"4,746","3,151",92.7,0.7,4,2.6,17,9,26,413,156,569,-543,Net Loss,51075,Goochland County,Goochland,County,County,county,"142,119","143,000","$26,718,318 ",$26.7  million,$26.7  million,50048734, 50 million gallons ,"$447,235 ",$0.4 million,447300,"$447,300 ",9345304.899,701962.3373,9.3 Million,"$701,962",$27.9 Million,"$27,868,000 ",$27.9 Million,$27.9 Million,folder/gooc_51075_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Goochland County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Goochland%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Goochland%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
77,"Tree Cover Fact Sheet Grant County, WV 2014-2018.pdf",Grant,gran_54023,WV,54023,2014,2018,6class,"225,118","43,191","3,612","4,163","1,267","27,911","72,369","305,263",73.7,14.1,1.2,1.4,0.4,9.1,23.6,"217,578",495,"2,006","5,039",96.7,0.2,0.9,2.2,36,13,49,328,87,414,-365,Net Loss,54023,Grant County,Grant,County,County,county,"219,555","220,000","$41,276,321 ",$41.3  million,$41.3  million,28450704, 28.5 million gallons ,"$254,235 ",$0.3 million,254300,"$254,300 ",11054533.53,389347.148,11.1 Million,"$389,347",$41.9 Million,"$41,920,000 ",$41.9 Million,$41.9 Million,folder/gran_54023_hexmap.PNG,frodgers@cacaponinstitute.org,https://wvforestry.com/urban-forestry/,Frank Rodgers,West Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Grant County, WV 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Grant%20County%2C%20WV%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Grant%20County%2C%20WV%202014-2018.pdf>Download Fact Sheet</a>
79,"Tree Cover Fact Sheet Greenbrier County, WV 2014-2018.pdf",Greenbrier,gree_54025,WV,54025,2014,2018,6class,"534,410","77,702","7,179","7,497","3,746","22,675","104,123","653,209",81.8,11.9,1.1,1.1,0.6,3.5,16,"520,641","2,497","5,533","5,739",97.4,0.5,1,1.1,32,20,52,959,961,1920,"-1,868",Net Loss,54025,Greenbrier County,Greenbrier,County,County,county,"521,205","522,000","$97,986,532 ",$98.0  million,$98.0  million,7574904, 7.6 million gallons ,"$67,689 ",$0.1 million,67700,"$67,700 ",27089933.72,1065543.526,27.1 Million,$1.1 Million,$99.1 Million,"$99,120,000 ",$99.1 Million,$99.1 Million,folder/gree_54025_hexmap.PNG,frodgers@cacaponinstitute.org,https://wvforestry.com/urban-forestry/,Frank Rodgers,West Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Greenbrier County, WV 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Greenbrier%20County%2C%20WV%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Greenbrier%20County%2C%20WV%202014-2018.pdf>Download Fact Sheet</a>
78,"Tree Cover Fact Sheet Greene County, VA 2014-2018.pdf",Greene,gree_51079,VA,51079,2014,2018,6class,"71,947","19,558","3,306","2,442",65,"2,471","22,095","99,789",72.1,19.6,3.3,2.4,0.1,2.5,22.2,"66,449",511,"3,289","1,698",92.4,0.7,4.6,2.4,13,6,19,66,64,130,-111,Net Loss,51079,Greene County,Greene,County,County,county,"85,309","86,000","$16,038,093 ",$16.0  million,$16.0  million,45084539, 45.1 million gallons ,"$402,875 ",$0.4 million,402900,"$402,900 ",4794639.883,647367.1341,4.8 Million,"$647,367",$17.1 Million,"$17,088,000 ",$17.1 Million,$17.1 Million,folder/gree_51079_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Greene County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Greene%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Greene%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
81,"Tree Cover Fact Sheet Hampshire County, WV 2014-2018.pdf",Hampshire,hamp_54027,WV,54027,2014,2018,6class,"326,377","58,505","5,626","4,781",193,"14,726","73,425","410,209",79.6,14.3,1.4,1.2,0,3.6,17.9,"315,420","2,115","4,163","4,679",96.6,0.6,1.3,1.4,43,27,70,370,157,527,-458,Net Loss,54027,Hampshire County,Hampshire,County,County,county,"318,311","319,000","$59,842,502 ",$59.8  million,$59.8  million,43017839, 43 million gallons ,"$384,407 ",$0.4 million,384500,"$384,500 ",19857436.47,785644.5393,19.9 Million,"$785,645",$61.0 Million,"$61,013,000 ",$61.0 Million,$61.0 Million,folder/hamp_54027_hexmap.PNG,frodgers@cacaponinstitute.org,https://wvforestry.com/urban-forestry/,Frank Rodgers,West Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Hampshire County, WV 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Hampshire%20County%2C%20WV%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Hampshire%20County%2C%20WV%202014-2018.pdf>Download Fact Sheet</a>
80,"Tree Cover Fact Sheet Hampton, VA 2014-2018.pdf",Hampton,hamp_51650,VA,51650,2014,2018,6class,"10,216",148,"5,283","11,333","2,421","3,147","5,717","32,549",31.4,0.5,16.2,34.8,7.4,9.7,17.6,"3,814",886,"4,632",884,37.3,8.7,45.3,8.7,33,36,69,55,47,102,-33,Net Loss,51650,Hampton,Hampton,City,,city,"12,113","13,000","$2,277,334 ",$2.3  million,$2.3  million,137710195, 137.7 million gallons ,"$1,230,578 ",$1.2 million,1230600,$1.2 million,915402.6447,2827099.134,"915,403",$2.8 Million,$6.3 Million,"$6,335,000 ",$6.3 Million,$6.3 Million,folder/hamp_51650_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Hampton, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Hampton%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Hampton%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
82,"Tree Cover Fact Sheet Hanover County, VA 2014-2018.pdf",Hanover,hano_51085,VA,51085,2014,2018,6class,"182,605","56,761","17,149","16,086","2,856","23,839","83,456","299,296",61,19,5.7,5.4,1,8,28,"163,219","1,698","13,329","4,360",89.4,0.9,7.3,2.4,81,41,123,538,245,783,-661,Net Loss,51085,Hanover County,Hanover,County,County,county,"216,519","217,000","$40,705,552 ",$40.7  million,$40.7  million,269822447, 269.8 million gallons ,"$2,411,133 ",$2.4 million,2411200,$2.4 million,14710573.65,3265665.437,14.7 Million,$3.3 Million,$46.4 Million,"$46,382,000 ",$46.4 Million,$46.4 Million,folder/hano_51085_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Hanover County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Hanover%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Hanover%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
83,"Tree Cover Fact Sheet Hardy County, WV 2014-2018.pdf",Hardy,hard_54031,WV,54031,2014,2018,6class,"303,033","48,249","5,440","3,819",324,"12,076","60,649","372,941",81.3,12.9,1.5,1,0.1,3.2,16.2,"295,204","1,058","2,924","3,847",97.4,0.3,1,1.3,12,2,14,316,44,360,-347,Net Loss,54031,Hardy County,Hardy,County,County,county,"295,544","296,000","$55,562,280 ",$55.6  million,$55.6  million,55817644, 55.8 million gallons ,"$498,786 ",$0.5 million,498800,"$498,800 ",12807984.61,482387.2958,12.8 Million,"$482,387",$56.5 Million,"$56,543,000 ",$56.5 Million,$56.5 Million,folder/hard_54031_hexmap.PNG,frodgers@cacaponinstitute.org,https://wvforestry.com/urban-forestry/,Frank Rodgers,West Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Hardy County, WV 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Hardy%20County%2C%20WV%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Hardy%20County%2C%20WV%202014-2018.pdf>Download Fact Sheet</a>
